userId,num_ratings,rmse,precision@10,recall@10
82,227,0.8291986900047108,0.0,0.0
83,118,1.1689056126102504,0.0,0.0
84,293,0.6676650949696872,0.0,0.0
85,34,1.1432830050972655,0.0,0.0
86,70,0.6463290961459741,0.0,0.0
87,21,0.5366038585058555,0.0,0.0
88,56,0.8093333979855873,0.0,0.0
89,518,1.3369034425360147,0.0,0.0
90,54,0.8094116450260567,0.0,0.0
91,575,0.8778827816690276,0.0,0.0
92,24,0.7206119301080045,0.0,0.0
93,97,0.5872075983285869,0.0,0.0
94,56,0.8799325171447229,0.0,0.0
95,168,0.6376628647738352,0.0,0.0
96,78,1.1190433005988687,0.0,0.0
97,36,0.8953499586798332,0.0,0.0
98,92,0.9983413804729998,0.0,0.0
99,53,1.0192470850634452,0.0,0.0
100,148,0.7760680298188173,0.0,0.0
101,61,0.8452030943656451,0.0,0.0
102,56,0.7057066016915402,0.0,0.0
103,377,0.7150631924904215,0.0,0.0
104,273,0.789296631462431,0.0,0.0
105,722,0.7570535795203318,0.0,0.0
106,33,0.6835311927821055,0.0,0.0
107,34,0.6956295000480223,0.0,0.0
108,76,0.9514095849897807,0.0,0.0
109,127,0.611893430174047,0.0,0.0
110,51,0.671824943992737,0.0,0.0
111,646,1.0610904681232676,0.0,0.0
112,65,1.3177658665031038,0.0,0.0
113,150,1.1014155222177218,0.0,0.0
114,31,1.0043672345876336,0.0,0.0
115,112,1.0253206322896058,0.0,0.0
116,87,1.1463419496302059,0.0,0.0
117,165,0.5714142359213161,0.0,0.0
118,22,0.6891164403500453,0.0,0.0
119,215,0.65292635500149,0.0,0.0
120,22,0.779080238003635,0.0,0.0
121,58,0.7425687097696215,0.0,0.0
122,292,0.42707814505525965,0.0,0.0
123,56,0.5811073062339815,0.0,0.0
124,50,0.6835288335323733,0.0,0.0
125,360,0.8623624380142192,0.0,0.0
126,38,1.227327219443622,0.0,0.0
127,22,1.2926149496816224,0.0,0.0
128,33,0.8076493064040033,0.0,0.0
129,140,0.6086421167624774,0.0,0.0
130,28,0.8860707793763585,0.0,0.0
131,69,0.5772084919128221,0.0,0.0
132,347,0.7025619169550036,0.0,0.0
133,35,0.5482938972232222,0.0,0.0
134,35,0.6786101971605004,0.0,0.0
135,279,0.8918035300319654,0.0,0.0
136,111,1.1942891165237344,0.0,0.0
137,141,0.7191227199102922,0.0,0.0
138,22,1.4958853676486354,0.0,0.0
139,194,0.8135101619917685,0.0,0.0
140,608,0.7968814252241833,0.0,0.0
141,168,0.6801493987143589,0.0,0.0
142,38,0.5819077004142456,0.0,0.0
143,71,1.3280452678601846,0.0,0.0
144,128,0.6581820343182586,0.0,0.0
145,23,0.689470549097572,0.0,0.0
146,32,0.828297504925449,0.0,0.0
147,20,1.3808445563998903,0.0,0.0
148,48,0.7498975494017847,0.0,0.0
149,58,1.165595995323301,0.0,0.0
150,26,0.5802633310394139,0.0,0.0
151,59,0.8605029775409913,0.0,0.0
152,63,0.5524893805312519,0.0,0.0
153,179,1.3439556622934068,0.0,0.0
154,34,1.0155554247370484,0.0,0.0
155,46,0.8231350211754315,0.0,0.0
156,398,0.8779418931616898,0.0,0.0
157,21,0.9241897962825193,0.0,0.0
158,26,0.8482547647878649,0.0,0.0
159,97,1.2100307766806444,0.0,0.0
160,437,1.3692678207173101,0.0,0.0
161,39,1.0423015841393757,0.0,0.0
162,38,0.7588680047642125,0.0,0.0
163,23,0.6897846538887057,0.0,0.0
164,36,0.8008393070893878,0.0,0.0
165,65,0.6775792924129559,0.0,0.0
166,190,0.5277993884419357,0.0,0.0
167,173,0.9923129178673882,0.0,0.0
168,94,0.6577358956151284,0.0,0.0
169,269,0.6098541663436813,0.0,0.0
170,50,0.7039774376363657,0.0,0.0
171,82,0.707646942413394,0.0,0.0
172,26,0.6626585192436639,0.0,0.0
173,25,1.0236648665304953,0.0,0.0
174,67,0.9767308183465472,0.0,0.0
175,24,1.6052313030199683,0.0,0.0
176,36,0.7700788190369242,0.0,0.0
177,904,0.852173457049298,0.0,0.0
178,77,0.6760036523417898,0.0,0.0
179,69,0.5477471659054344,0.0,0.0
180,24,0.6818211233153845,0.0,0.0
181,118,0.870058737758182,0.0,0.0
182,977,0.9059660434550433,0.1,0.001519756838905775
183,57,0.8312141000362048,0.0,0.0
184,134,0.9443811986377502,0.1,0.010416666666666666
185,47,0.777380284337049,0.0,0.0
186,226,0.6493501452966133,0.0,0.0
187,258,1.0454775974469377,0.0,0.0
188,48,0.8816307899279023,0.0,0.0
189,20,0.41699379793030766,0.0,0.0
190,66,0.6075639640297666,0.0,0.0
191,85,1.3084683070239478,0.0,0.0
192,22,1.0461046329155008,0.0,0.0
193,35,1.0302494492816463,0.0,0.0
194,20,0.5146357321425261,0.0,0.0
195,187,0.9217138627325036,0.0,0.0
196,32,0.9160849584076494,0.0,0.0
197,35,1.0226474540629815,0.0,0.0
198,230,1.0939965177667397,0.0,0.0
199,363,0.90573956382612,0.0,0.0
200,334,0.7888306761238555,0.0,0.0
201,110,0.8518046056559355,0.0,0.0
202,403,0.6281917956943923,0.0,0.0
203,45,0.9419356952255477,0.0,0.0
204,83,0.8487413909941871,0.0,0.0
205,27,0.6915960241217741,0.0,0.0
206,25,0.6997036409372055,0.0,0.0
207,20,1.1108057643754614,0.0,0.0
208,26,0.8467666141957683,0.0,0.0
209,35,0.7680719148453853,0.0,0.0
210,138,0.9187950817782382,0.0,0.0
211,89,0.567897895815481,0.0,0.0
212,248,0.6632532042009901,0.0,0.0
213,84,0.598815809008412,0.0,0.0
214,22,0.5720023726581088,0.0,0.0
215,98,0.783472953695149,0.0,0.0
216,164,0.926424937684187,0.0,0.0
217,613,0.8260293098443288,0.0,0.0
218,26,0.837975129749406,0.0,0.0
219,528,0.8837488464672564,0.0,0.0
220,207,0.8592400641353775,0.0,0.0
221,331,0.7520211179776688,0.0,0.0
222,250,0.73856075223815,0.0,0.0
223,75,0.9042074119116457,0.0,0.0
224,54,1.193565627142584,0.0,0.0
225,75,0.9440434010586212,0.0,0.0
226,507,0.7527392568504052,0.0,0.0
227,94,0.5721316889995663,0.0,0.0
228,25,0.637861242624184,0.0,0.0
229,65,0.6158569095829655,0.0,0.0
230,139,1.125433577851963,0.0,0.0
231,24,0.9381252481805444,0.0,0.0
232,862,0.6727787745984047,0.0,0.0
233,150,0.6449584406462153,0.0,0.0
234,202,0.952763548740795,0.0,0.0
235,65,0.7191262712597878,0.0,0.0
236,30,1.162001599075804,0.0,0.0
237,50,0.7069249813361914,0.0,0.0
238,44,0.9508201086183172,0.0,0.0
239,279,0.6550072045736401,0.0,0.0
240,128,0.9821459605853331,0.0,0.0
241,76,0.7990072690636065,0.0,0.0
242,35,0.7708038984265937,0.0,0.0
243,36,1.0670221486701377,0.0,0.0
244,93,1.096839160323199,0.0,0.0
245,21,0.8573312236190547,0.0,0.0
246,204,0.7891915516560243,0.0,0.0
247,150,0.8010059499689447,0.0,0.0
248,51,0.7582527903244435,0.0,0.0
249,1046,0.5492581161522804,0.0,0.0
250,27,0.7423959578474454,0.0,0.0
251,23,0.5641929909299683,0.0,0.0
252,38,0.626634061805773,0.0,0.0
253,47,0.7619197148168899,0.0,0.0
254,127,0.6714609194665858,0.0,0.0
255,44,1.5295086860345413,0.0,0.0
256,174,0.7671813149671821,0.0,0.0
257,20,1.0837801881742035,0.0,0.0
258,25,1.0902426042825246,0.0,0.0
259,29,1.6836912233075352,0.0,0.0
260,152,0.9323362224440437,0.0,0.0
261,53,0.8946119589486038,0.0,0.0
262,57,0.9002364777467217,0.0,0.0
263,210,0.653761418946779,0.0,0.0
264,56,1.005869436310957,0.0,0.0
265,163,0.8186965086847748,0.0,0.0
266,180,1.1727570570658707,0.0,0.0
267,57,1.0699980823317625,0.0,0.0
268,129,1.1446574135385588,0.0,0.0
269,29,0.7882081621971964,0.0,0.0
270,40,0.9798232496765866,0.0,0.0
271,43,0.6601140023510805,0.0,0.0
272,31,0.7942220353455612,0.0,0.0
273,55,0.8893678914751129,0.0,0.0
274,1346,0.6766324678430474,0.1,0.0012674271229404308
275,403,1.006152332416072,0.1,0.0033333333333333335
276,41,0.6733098826612314,0.0,0.0
277,28,0.7893043376618208,0.0,0.0
278,20,0.9095446488072823,0.0,0.0
279,176,0.7675119526666633,0.0,0.0
280,196,0.687914163743478,0.0,0.0
281,21,0.8227815195802506,0.0,0.0
282,237,0.6392090367548556,0.0,0.0
283,35,0.9234788545717585,0.0,0.0
284,88,0.8753906530104025,0.0,0.0
285,36,0.7529928633264411,0.0,0.0
286,106,0.7772249427996467,0.0,0.0
287,152,1.2771496423118553,0.0,0.0
288,1055,0.7418700884301649,0.0,0.0
289,24,0.8086141578188741,0.0,0.0
290,267,0.6159512789113902,0.0,0.0
291,31,0.8186256586707013,0.0,0.0
292,446,0.8769099684162971,0.0,0.0
293,21,0.532283691226135,0.0,0.0
294,437,1.0502756133733484,0.0,0.0
295,41,1.131658674499409,0.0,0.0
296,27,1.0876048927832105,0.0,0.0
297,72,1.045676099826383,0.0,0.0
298,939,0.9618950475272169,0.0,0.0
299,23,0.7483853470455375,0.0,0.0
300,32,0.6836970923777305,0.0,0.0
301,114,1.100110774367751,0.0,0.0
302,32,0.7004905948340029,0.0,0.0
303,53,0.9854740429698485,0.0,0.0
304,216,0.9073995170977047,0.0,0.0
305,677,0.8461217185648435,0.0,0.0
306,112,0.7866265082649885,0.0,0.0
307,975,0.9426372422455298,0.0,0.0
308,115,1.5208164456258333,0.0,0.0
309,103,0.8189400663319769,0.0,0.0
310,64,1.156330834758467,0.0,0.0
311,28,1.1895144680263856,0.0,0.0
312,223,0.6821470784578587,0.0,0.0
313,340,1.1961987531238014,0.0,0.0
314,128,0.8262137470778437,0.0,0.0
315,33,0.7918326462743271,0.0,0.0
316,53,0.701851264367528,0.0,0.0
317,189,0.9532164021595783,0.0,0.0
318,879,0.6895571022530661,0.0,0.0
319,35,0.6873455497011453,0.0,0.0
320,20,0.8298237150138256,0.0,0.0
321,56,0.7741189423902812,0.0,0.0
322,107,0.9420293446210671,0.0,0.0
323,98,0.7044717837395327,0.0,0.0
324,21,1.2130988320231164,0.0,0.0
325,270,0.8282197782168733,0.0,0.0
326,152,0.8739090317480597,0.0,0.0
327,48,1.0055412176038883,0.0,0.0
328,255,1.1764558014505535,0.0,0.0
329,23,1.8274171547556703,0.0,0.0
330,247,0.9384941029575121,0.0,0.0
331,168,0.8866913399668335,0.0,0.0
332,267,0.6332504431898903,0.0,0.0
333,25,1.0208628232583805,0.0,0.0
334,154,0.5310082590387514,0.0,0.0
335,28,0.9211028731174407,0.0,0.0
336,56,0.6224874005255127,0.0,0.0
337,77,0.8753013730641795,0.0,0.0
338,39,1.259892107795212,0.0,0.0
339,371,0.8033430457823364,0.0,0.0
340,28,0.7854597267597407,0.0,0.0
341,52,0.71468472341329,0.0,0.0
342,66,0.7889097605718306,0.0,0.0
343,59,0.8070217756343253,0.0,0.0
344,69,1.2368426542324156,0.0,0.0
345,62,0.6677071634655299,0.0,0.0
346,164,0.737599258442549,0.0,0.0
347,45,0.6003340220076488,0.0,0.0
348,55,0.42338991382369817,0.0,0.0
349,37,0.7371380922657096,0.0,0.0
350,40,0.5662132496242474,0.0,0.0
351,141,0.720650307244738,0.0,0.0
352,294,0.7479319213298906,0.0,0.0
353,90,0.8598828123796453,0.0,0.0
354,226,0.5590187960061376,0.0,0.0
355,26,0.7837193142946576,0.0,0.0
356,289,0.7013313501330745,0.0,0.0
357,383,0.6569945975949376,0.0,0.0
358,41,1.3325916070956285,0.0,0.0
359,74,0.9048239683337485,0.0,0.0
360,25,1.3372327772766337,0.0,0.0
361,97,0.996010099777169,0.0,0.0
362,109,0.5278251295738017,0.0,0.0
363,30,0.9560818879717636,0.0,0.0
364,21,1.0630053061769817,0.0,0.0
365,277,1.0975229829117332,0.0,0.0
366,31,0.6023906440712332,0.0,0.0
367,185,1.0307853309580994,0.0,0.0
368,469,0.6421099089570677,0.0,0.0
369,129,0.6687690241884229,0.0,0.0
370,93,0.7869800999186425,0.0,0.0
371,41,0.586922108859448,0.0,0.0
372,236,0.8909887703949808,0.0,0.0
373,100,1.111570841065025,0.0,0.0
374,33,0.7637048932389399,0.0,0.0
375,33,0.9872710066748421,0.0,0.0
376,133,0.7135145655510287,0.0,0.0
377,131,0.8581128619958048,0.0,0.0
378,48,0.561858456607145,0.0,0.0
379,36,0.9441807992254755,0.0,0.0
380,1218,0.8486414549886944,0.0,0.0
381,474,0.7626317583787932,0.0,0.0
382,291,0.8575909978988071,0.0,0.0
383,34,0.9398184312887375,0.0,0.0
384,70,0.9812379695614223,0.0,0.0
385,201,0.7366724397299187,0.0,0.0
386,68,0.7769043269791447,0.0,0.0
387,1027,0.7549586900251343,0.0,0.0
388,29,1.273465740783225,0.0,0.0
389,34,0.683729767575292,0.0,0.0
390,81,0.950058963531672,0.0,0.0
391,386,1.0576166412345473,0.0,0.0
392,25,1.0655733372305474,0.0,0.0
393,123,1.5082305217867202,0.0,0.0
394,23,0.8759098010935379,0.0,0.0
395,61,0.943216799462744,0.0,0.0
396,28,1.1352612052333697,0.0,0.0
397,23,0.8448063042610136,0.0,0.0
398,46,0.9036713771862367,0.0,0.0
399,36,1.185228469728124,0.0,0.0
400,43,0.4130307836421116,0.0,0.0
401,72,0.6017046966128119,0.0,0.0
402,48,0.8698510192482091,0.0,0.0
403,34,0.6743057992101432,0.0,0.0
404,60,0.5515781671816335,0.0,0.0
405,120,0.6383977835178318,0.0,0.0
406,20,1.242528718985974,0.0,0.0
407,22,0.8290065169801888,0.0,0.0
408,141,0.6748401531582499,0.0,0.0
409,126,0.9305852817789579,0.0,0.0
410,167,0.899948557028894,0.0,0.0
411,127,0.8378137345803408,0.0,0.0
412,102,0.9503442882209048,0.0,0.0
413,56,1.2669167611604542,0.0,0.0
414,2698,0.7952133865799399,0.0,0.0
415,94,0.4727163833484133,0.0,0.0
416,51,1.3683854098749402,0.0,0.0
417,67,0.6746061177391369,0.0,0.0
418,93,1.3031679502619524,0.0,0.0
419,155,1.079487685559516,0.0,0.0
420,141,0.5314054182357852,0.0,0.0
421,37,0.7722672410936906,0.0,0.0
422,93,0.8609167835352838,0.0,0.0
423,23,1.2010888410126368,0.0,0.0
424,138,0.8658006538351866,0.0,0.0
425,306,0.5500772366359344,0.0,0.0
426,88,1.1784088104996118,0.0,0.0
427,84,0.83379550193954,0.0,0.0
428,300,0.8589550998509324,0.0,0.0
429,58,0.7847066825689648,0.0,0.0
430,58,0.8277412373102174,0.0,0.0
431,20,0.7499188646690438,0.0,0.0
432,260,0.8605607075447919,0.0,0.0
433,22,0.9247280337108086,0.0,0.0
434,233,0.8411435326029757,0.0,0.0
435,42,0.5384575410864408,0.0,0.0
436,106,0.6603135671233821,0.0,0.0
437,122,0.8458284323028226,0.0,0.0
438,635,0.7498393942505405,0.0,0.0
439,21,0.6598538058444839,0.0,0.0
440,33,0.5757564756069091,0.0,0.0
441,45,0.9325379062069264,0.0,0.0
442,20,0.8001479084384745,0.0,
443,37,0.918738996017998,0.0,0.0
444,42,0.6671796653724632,0.0,0.0
445,77,0.8246632671993844,0.0,0.0
446,84,0.7469344473709428,0.0,0.0
447,78,0.7821797596456699,0.0,0.0
448,1864,0.9420483042548756,0.0,0.0
449,38,0.7746108948220716,0.0,0.0
450,51,0.6621951721916642,0.0,0.0
451,34,0.7939701293331731,0.0,0.0
452,202,0.6747799477388902,0.0,0.0
453,311,0.9131264311221409,0.0,0.0
454,45,0.8127312325298607,0.0,0.0
455,57,0.6547648479361711,0.0,0.0
456,43,0.8257259661334783,0.0,0.0
457,50,0.9145550709879964,0.0,0.0
458,59,0.8460534688888188,0.0,0.0
459,26,0.6388427741380227,0.0,0.0
460,82,0.5270240304040713,0.0,0.0
461,27,1.7726694226437079,0.0,0.0
462,455,1.1232457536608176,0.0,0.0
463,33,0.5650128195313745,0.0,0.0
464,138,0.8514750804348212,0.0,0.0
465,115,0.5601530848830718,0.0,0.0
466,113,0.7634186148775894,0.1,0.009708737864077669
467,22,1.267102178705228,0.0,0.0
468,33,0.8899142799866437,0.0,0.0
469,465,0.8257600866227849,0.0,0.0
470,80,0.6552596325650714,0.0,0.0
471,28,0.7433471852978434,0.0,0.0
472,29,0.8596064421458113,0.0,0.0
473,37,0.843783692760689,0.0,0.0
474,2108,0.8003064184432458,0.0,0.0
475,155,0.621609612084288,0.0,0.0
476,69,0.6213096097699325,0.0,0.0
477,600,0.7875564160820744,0.0,0.0
478,22,0.9605216949640045,0.0,0.0
479,181,1.0028146058123777,0.0,0.0
480,836,0.8946042875558768,0.0,0.0
481,31,0.9518611406051114,0.0,0.0
482,128,1.0487773242250604,0.0,0.0
483,728,0.8204969386954079,0.0,0.0
484,275,0.8919374962984246,0.0,0.0
485,23,1.2740705678868094,0.0,0.0
486,56,0.8604885590512259,0.0,0.0
487,56,0.8560495821051511,0.0,0.0
488,111,0.9121274775493184,0.0,0.0
489,648,1.036069118766422,0.0,0.0
490,113,0.7395353748289109,0.0,0.0
491,64,0.7568346319090421,0.0,0.0
492,121,0.9797234863565939,0.0,0.0
493,61,0.9842922285914047,0.0,0.0
494,22,0.960588645850631,0.0,0.0
495,265,1.0080407647932021,0.0,0.0
496,29,0.8537741135098872,0.0,0.0
497,51,1.0744658896628805,0.0,0.0
498,35,0.9017564123795475,0.0,0.0
499,27,0.9726720307928668,0.0,0.0
500,86,1.2555933105003394,0.0,0.0
501,45,0.9528392032228064,0.0,0.0
502,35,1.400563697702564,0.0,0.0
503,95,1.031002888236923,0.0,0.0
504,87,0.5795866231626456,0.0,0.0
505,31,0.7250473768587422,0.0,0.0
506,42,1.0067779147103058,0.0,0.0
507,21,0.7712799738901082,0.0,0.0
508,24,0.9834964615687267,0.0,0.0
509,467,0.619530127713578,0.0,0.0
510,108,1.0027062224685361,0.0,0.0
511,52,0.474304828479099,0.0,0.0
512,50,0.7680857851437171,0.0,0.0
513,32,0.6290718588730458,0.0,0.0
514,397,0.7691070852947991,0.0,0.0
515,26,0.3864883697703581,0.0,0.0
516,26,0.7870743656010688,0.0,0.0
517,400,1.3117809537289726,0.0,0.0
518,24,0.9204938422597574,0.0,0.0
519,26,0.6985095398205252,0.0,0.0
520,186,0.7588872523256215,0.0,0.0
521,40,0.5898837271609603,0.0,0.0
522,200,0.9892552728843668,0.0,0.0
523,75,0.6641125942575685,0.0,0.0
524,131,0.9288031721427918,0.0,0.0
525,500,0.630174258874964,0.0,0.0
526,58,0.6657804906057005,0.0,0.0
527,167,0.8774789980224257,0.0,0.0
528,73,1.1955058388003594,0.0,0.0
529,25,0.9993257491720351,0.0,0.0
530,27,0.6484005004471353,0.0,0.0
531,22,1.0459802495733708,0.0,0.0
532,50,0.8288576794113104,0.0,0.0
533,38,0.8062423408214132,0.0,0.0
534,520,0.7103902700705599,0.0,0.0
535,30,1.273725121853726,0.0,0.0
536,40,1.2446037366815235,0.0,0.0
537,47,1.2279972370450836,0.0,0.0
538,37,0.6967673093794998,0.0,0.0
539,38,0.9487768512390861,0.0,0.0
540,42,0.6120911909552681,0.0,0.0
541,87,0.903151199501128,0.0,0.0
542,113,1.2338925194870258,0.0,0.0
543,76,1.352466032648111,0.0,0.0
544,22,1.0712286138101978,0.0,0.0
545,23,0.8826255981154598,0.0,0.0
546,64,1.2737891012482632,0.0,0.0
547,21,0.943976725380054,0.0,0.0
548,26,0.8687155347135407,0.0,0.0
549,21,1.2562220237492763,0.0,0.0
550,28,0.7025701820880867,0.0,0.0
551,123,0.9640845961905082,0.0,0.0
552,188,0.8526101135611359,0.0,0.0
553,83,0.7109297368788164,0.0,0.0
554,89,1.2018589593734654,0.0,0.0
555,578,0.9616070828737002,0.0,0.0
556,32,0.6093838658639341,0.0,0.0
557,27,1.0762727645676713,0.0,0.0
558,56,1.0621737528000306,0.0,0.0
559,140,0.6895983473402174,0.0,0.0
560,458,0.56394326261661,0.0,0.0
561,505,0.7147063587360688,0.0,0.0
562,231,0.7408472045316497,0.0,0.0
563,213,0.691605939259986,0.0,0.0
564,157,0.8856387262634925,0.0,0.0
565,29,0.6744166510045698,0.0,0.0
566,74,0.9239918173099421,0.0,0.0
567,385,1.1451338894944467,0.1,0.012195121951219513
568,23,0.7331802156251531,0.0,0.0
569,20,1.0026866308334008,0.0,0.0
570,191,0.6063661440881103,0.0,0.0
571,112,1.1360213349666783,0.0,0.0
572,155,0.8947098581678448,0.0,0.0
573,299,0.8593516284436187,0.0,0.0
574,23,0.9026125376158505,0.0,0.0
575,36,1.0172127283687742,0.0,0.0
576,20,1.3613864224960797,0.0,0.0
577,161,0.7437714674772998,0.0,0.0
578,27,1.1241154216896647,0.0,0.0
579,73,0.9172336258977838,0.0,0.0
580,436,1.0111785507394133,0.0,0.0
581,40,0.4888947910696034,0.0,0.0
582,56,0.593706799457191,0.0,0.0
583,56,0.8408265432089987,0.0,0.0
584,83,1.0349046882370834,0.0,0.0
585,61,0.6222613045107815,0.0,0.0
586,208,0.7372734532145699,0.0,0.0
587,165,0.9307885482344693,0.0,0.0
588,56,0.8174934860870418,0.0,0.0
589,40,0.8361363806403651,0.0,0.0
590,728,0.6356036424982436,0.0,0.0
591,54,0.9901875400733008,0.0,0.0
592,94,0.8603662673669454,0.0,0.0
593,103,0.9997113116068828,0.0,0.0
594,232,1.2884810539739069,0.0,0.0
595,20,0.8638205739896685,0.0,0.0
596,411,0.6477910783784808,0.2,0.006968641114982578
597,443,0.8649080846285918,0.0,0.0
598,21,1.6973980091627037,0.0,0.0
599,2478,0.7315558842225649,0.0,0.0
600,763,0.975793649889549,0.0,0.0
601,101,0.48766910719129436,0.0,0.0
602,135,0.9147550220654829,0.0,0.0
603,943,1.095391270033902,0.0,0.0
604,100,0.8259274586029953,0.0,0.0
605,221,0.7812637709593175,0.0,0.0
606,1115,0.7122595687849291,0.0,0.0
607,187,0.951107725038165,0.0,0.0
608,831,0.9607871202934146,0.1,0.0024630541871921183
609,37,0.4797845708045537,0.0,0.0
610,1302,0.7624258715156471,0.0,0.0
